Time,Initial_ratio_Triple,Treatment,Replicate,Ratio_startcycle,Triple,G238S,Ratio,CTX,Unique_code
144,0.1,0.43,7,0.538756845,77720000,222080000,0.259239493,25,0.1_25_T144_Repl7
144,0.1,0.43,8,0.066405071,8764000,3068000,0.740703178,25,0.1_25_T144_Repl8
144,0.1,0.93,1,0.004784197,66750000,72880000,0.47804913,25,0.1_25_T144_Repl1
144,0.1,0.93,2,0.003876375,314920000,24500000,0.927818043,25,0.1_25_T144_Repl2
144,0.1,0.93,3,0.005170793,78260000,56970000,0.57871774,25,0.1_25_T144_Repl3
144,0.1,0.93,4,0.011120436,70060000,65340000,0.517429838,25,0.1_25_T144_Repl4
144,0.1,0.93,5,0.008270086,125770000,24920000,0.834627381,25,0.1_25_T144_Repl5
144,0.1,0.93,6,0.006219692,80000000,54930000,0.592900022,25,0.1_25_T144_Repl6
144,0.1,0.93,7,0.005560263,102540000,148500000,0.408460803,25,0.1_25_T144_Repl7
144,0.1,0.93,8,0.006094727,61380000,78000000,0.44037882,25,0.1_25_T144_Repl8
144,0.1,2,1,0.004277517,32320000,111790000,0.224273125,25,0.1_25_T144_Repl1
144,0.1,2,2,0.008052554,75360000,65430000,0.535265289,25,0.1_25_T144_Repl2
144,0.1,2,3,0.004945173,61710000,79230000,0.437845892,25,0.1_25_T144_Repl3
144,0.1,2,4,0.003391447,61180000,77820000,0.440143885,25,0.1_25_T144_Repl4
144,0.1,2,5,0.006770407,54350000,87150000,0.38409894,25,0.1_25_T144_Repl5
144,0.1,2,6,0.010104914,66830000,73190000,0.477288959,25,0.1_25_T144_Repl6
144,0.1,2,7,0.006673961,54040000,86720000,0.383915885,25,0.1_25_T144_Repl7
144,0.1,2,8,0.009180753,74870000,64790000,0.536087641,25,0.1_25_T144_Repl8
144,0.5,0.2,1,0.76157641,157200000,142080000,0.525260626,25,0.5_25_T144_Repl1
144,0.5,0.2,2,0.047416348,115330000,45790000,0.715801887,25,0.5_25_T144_Repl2
144,0.5,0.2,3,0.026831785,97680000,61880000,0.612183505,25,0.5_25_T144_Repl3
144,0.5,0.2,4,0.090162063,53070000,105250000,0.335207175,25,0.5_25_T144_Repl4
144,0.5,0.2,5,0.051896967,222300000,97080000,0.69603607,25,0.5_25_T144_Repl5
144,0.5,0.2,6,0.048913043,255940000,71600000,0.781400745,25,0.5_25_T144_Repl6
144,0.5,0.2,7,0.068980548,176260000,134260000,0.567628494,25,0.5_25_T144_Repl7
144,0.5,0.2,8,0.114419465,33830000,131460000,0.204670579,25,0.5_25_T144_Repl8
144,0.5,0.43,1,0.031184917,59180000,271800000,0.178802345,25,0.5_25_T144_Repl1
144,0.5,0.43,2,0.023817328,219100000,99360000,0.687998493,25,0.5_25_T144_Repl2
144,0.5,0.43,3,0.046017208,79000000,245520000,0.24343646,25,0.5_25_T144_Repl3
144,0.5,0.43,4,0.055739731,27740000,318240000,0.080178045,25,0.5_25_T144_Repl4
144,0.5,0.43,5,0.027376887,34700000,306260000,0.101771469,25,0.5_25_T144_Repl5
144,0.5,0.43,6,0.037841469,60440000,274320000,0.180547258,25,0.5_25_T144_Repl6
144,0.5,0.43,7,0.027607869,86720000,224800000,0.27837699,25,0.5_25_T144_Repl7
144,0.5,0.43,8,0.031947262,26260000,319280000,0.07599699,25,0.5_25_T144_Repl8
144,0.5,0.93,1,0.038414144,25660000,300380000,0.078702,25,0.5_25_T144_Repl1
144,0.5,0.93,2,0.033882979,23600000,297660000,0.073460748,25,0.5_25_T144_Repl2
144,0.5,0.93,3,0.030282028,17100000,307860000,0.052621861,25,0.5_25_T144_Repl3
144,0.5,0.93,4,0.045116801,15220000,320800000,0.045294923,25,0.5_25_T144_Repl4
144,0.5,0.93,5,0.03838011,31970000,117360000,0.2140896,25,0.5_25_T144_Repl5
144,0.5,0.93,6,0.030041547,17320000,326720000,0.050342983,25,0.5_25_T144_Repl6
144,0.5,0.93,7,0.057448451,21340000,326720000,0.061311268,25,0.5_25_T144_Repl7
144,0.5,0.93,8,0.055699064,23780000,314980000,0.07019719,25,0.5_25_T144_Repl8
144,0.5,2,1,0.085081854,30160000,318860000,0.086413386,25,0.5_25_T144_Repl1
144,0.5,2,2,0.085008085,198960000,122200000,0.619504297,25,0.5_25_T144_Repl2
144,0.5,2,3,0.089914945,365100000,11200000,0.970236513,25,0.5_25_T144_Repl3
144,0.5,2,4,0.097296981,19700000,318240000,0.058294372,25,0.5_25_T144_Repl4
144,0.5,2,5,0.130811663,34920000,305400000,0.102609309,25,0.5_25_T144_Repl5
144,0.5,2,6,0.094178082,21300000,333040000,0.060111757,25,0.5_25_T144_Repl6
144,0.5,2,7,0.084790011,18560000,327220000,0.053675748,25,0.5_25_T144_Repl7
144,0.5,2,8,0.086804452,23160000,326820000,0.06617521,25,0.5_25_T144_Repl8
144,0.9,0.2,1,0.170005107,35640000,131090000,0.213758772,25,0.9_25_T144_Repl1
144,0.9,0.2,2,0.345858896,97860000,217640000,0.310174326,25,0.9_25_T144_Repl2
144,0.9,0.2,3,0.534668627,77200000,77830000,0.497968135,25,0.9_25_T144_Repl3
144,0.9,0.2,4,0.419250534,97700000,220680000,0.306866009,25,0.9_25_T144_Repl4
144,0.9,0.2,5,0.147003904,33130000,135780000,0.196139956,25,0.9_25_T144_Repl5
144,0.9,0.2,6,0.172377467,57320000,105330000,0.352413157,25,0.9_25_T144_Repl6
144,0.9,0.2,7,0.268624725,107640000,212820000,0.335892155,25,0.9_25_T144_Repl7
144,0.9,0.2,8,0.347479484,120680000,187120000,0.392072775,25,0.9_25_T144_Repl8
144,0.9,0.43,1,0.183175441,19580000,332800000,0.055565015,25,0.9_25_T144_Repl1
144,0.9,0.43,2,0.207543808,51660000,290440000,0.151008477,25,0.9_25_T144_Repl2
144,0.9,0.43,3,0.364588529,68500000,237720000,0.223695382,25,0.9_25_T144_Repl3
144,0.9,0.43,4,0.20777306,26960000,318040000,0.078144928,25,0.9_25_T144_Repl4
144,0.9,0.43,5,0.286507697,57480000,273320000,0.17376058,25,0.9_25_T144_Repl5
144,0.9,0.43,6,0.330004424,52600000,267860000,0.16413905,25,0.9_25_T144_Repl6
144,0.9,0.43,7,0.217023066,41340000,301020000,0.120750088,25,0.9_25_T144_Repl7
144,0.9,0.43,8,0.206228249,35260000,308320000,0.102625298,25,0.9_25_T144_Repl8
144,0.9,0.93,1,0.378180961,50660000,279460000,0.153459348,25,0.9_25_T144_Repl1
144,0.9,0.93,2,0.3625046,50860000,269280000,0.158867995,25,0.9_25_T144_Repl2
144,0.9,0.93,3,0.321341209,45820000,279060000,0.14103669,25,0.9_25_T144_Repl3
144,0.9,0.93,4,0.259507295,28960000,307400000,0.086098228,25,0.9_25_T144_Repl4
144,0.9,0.93,5,0.399351047,61380000,247120000,0.198962723,25,0.9_25_T144_Repl5
144,0.9,0.93,6,0.480410332,78860000,218800000,0.264933145,25,0.9_25_T144_Repl6
144,0.9,0.93,7,0.38158858,44640000,275540000,0.139421575,25,0.9_25_T144_Repl7
144,0.9,0.93,8,0.358224665,38800000,291280000,0.117547261,25,0.9_25_T144_Repl8
144,0.9,2,1,0.518413598,116580000,189500000,0.380880815,25,0.9_25_T144_Repl1
144,0.9,2,2,0.517125903,111160000,191320000,0.367495372,25,0.9_25_T144_Repl2
144,0.9,2,3,0.53066759,98000000,198220000,0.33083519,25,0.9_25_T144_Repl3
144,0.9,2,4,0.506818977,87240000,201960000,0.301659751,25,0.9_25_T144_Repl4
144,0.9,2,5,0.529778555,91680000,196760000,0.317847733,25,0.9_25_T144_Repl5
144,0.9,2,6,0.548571429,93120000,189360000,0.329651657,25,0.9_25_T144_Repl6
144,0.9,2,7,0.534630762,89320000,194760000,0.314418474,25,0.9_25_T144_Repl7
144,0.9,2,8,0.718948634,149400000,128380000,0.537835697,25,0.9_25_T144_Repl8
192,0.1,0.2,1,1,396480000,0,1,25,0.1_25_T192_Repl1
192,0.1,0.2,2,1,397320000,0,1,25,0.1_25_T192_Repl2
192,0.1,0.2,3,0.999596,397100000,140000,0.999647568,25,0.1_25_T192_Repl3
192,0.1,0.2,4,0.999949551,397300000,60000,0.999849003,25,0.1_25_T192_Repl4
192,0.1,0.2,5,1,397820000,0,1,25,0.1_25_T192_Repl5
192,0.1,0.2,6,1,397240000,0,1,25,0.1_25_T192_Repl6
192,0.1,0.2,7,1,397700000,40000,0.999899432,25,0.1_25_T192_Repl7
192,0.1,0.2,8,0.999949612,398220000,20000,0.999949779,25,0.1_25_T192_Repl8
192,0.1,0.43,1,0.213068369,102840000,214380000,0.324191413,25,0.1_25_T192_Repl1
192,0.1,0.43,2,0.21565943,165860000,145160000,0.533277603,25,0.1_25_T192_Repl2
192,0.1,0.43,3,0.040214942,26640000,326380000,0.075463147,25,0.1_25_T192_Repl3
192,0.1,0.43,4,0.037782956,43180000,302000000,0.125094154,25,0.1_25_T192_Repl4
192,0.1,0.43,5,0.043799295,61880000,273340000,0.184595191,25,0.1_25_T192_Repl5
192,0.1,0.43,6,0.062871899,59560000,281440000,0.174662757,25,0.1_25_T192_Repl6
192,0.1,0.43,7,0.259239493,119840000,196980000,0.378258948,25,0.1_25_T192_Repl7
192,0.1,0.43,8,0.740703178,73706666.67,386666.6667,0.994781357,25,0.1_25_T192_Repl8
192,0.1,0.93,1,0.47804913,52920000,278840000,0.159512901,25,0.1_25_T192_Repl1
192,0.1,0.93,2,0.927818043,236780000,90920000,0.722551114,25,0.1_25_T192_Repl2
192,0.1,0.93,3,0.57871774,71800000,246780000,0.225375102,25,0.1_25_T192_Repl3
192,0.1,0.93,4,0.517429838,128600000,180380000,0.416208169,25,0.1_25_T192_Repl4
192,0.1,0.93,5,0.834627381,191920000,124540000,0.606458952,25,0.1_25_T192_Repl5
192,0.1,0.93,6,0.592900022,88380000,227520000,0.27977208,25,0.1_25_T192_Repl6
192,0.1,0.93,7,0.408460803,52700000,287280000,0.155009118,25,0.1_25_T192_Repl7
192,0.1,0.93,8,0.44037882,42940000,296060000,0.126666667,25,0.1_25_T192_Repl8
192,0.1,2,1,0.224273125,46140000,304060000,0.131753284,25,0.1_25_T192_Repl1
192,0.1,2,2,0.535265289,68180000,263920000,0.205299609,25,0.1_25_T192_Repl2
192,0.1,2,3,0.437845892,62420000,270420000,0.187537556,25,0.1_25_T192_Repl3
192,0.1,2,4,0.440143885,79440000,247360000,0.243084455,25,0.1_25_T192_Repl4
192,0.1,2,5,0.38409894,67580000,267620000,0.201610979,25,0.1_25_T192_Repl5
192,0.1,2,6,0.477288959,78180000,251640000,0.237038385,25,0.1_25_T192_Repl6
192,0.1,2,7,0.383915885,61180000,277240000,0.180781278,25,0.1_25_T192_Repl7
192,0.1,2,8,0.536087641,61180000,272200000,0.183514308,25,0.1_25_T192_Repl8
192,0.5,0.2,1,0.525260626,78760000,237260000,0.249224733,25,0.5_25_T192_Repl1
192,0.5,0.2,2,0.715801887,132840000,170960000,0.437261356,25,0.5_25_T192_Repl2
192,0.5,0.2,3,0.612183505,109120000,203100000,0.349497149,25,0.5_25_T192_Repl3
192,0.5,0.2,4,0.335207175,54400000,279780000,0.162786522,25,0.5_25_T192_Repl4
192,0.5,0.2,5,0.69603607,137100000,171080000,0.444869881,25,0.5_25_T192_Repl5
192,0.5,0.2,6,0.781400745,172820000,136820000,0.558132024,25,0.5_25_T192_Repl6
192,0.5,0.2,7,0.567628494,109880000,199380000,0.355299748,25,0.5_25_T192_Repl7
192,0.5,0.2,8,0.204670579,61660000,276740000,0.182210402,25,0.5_25_T192_Repl8
192,0.5,0.43,1,0.178802345,33000000,311520000,0.095785441,25,0.5_25_T192_Repl1
192,0.5,0.43,2,0.687998493,102340000,201660000,0.336644737,25,0.5_25_T192_Repl2
192,0.5,0.43,3,0.24343646,35160000,308100000,0.102429645,25,0.5_25_T192_Repl3
192,0.5,0.43,4,0.080178045,21760000,336660000,0.060710898,25,0.5_25_T192_Repl4
192,0.5,0.43,5,0.101771469,27540000,331080000,0.076794378,25,0.5_25_T192_Repl5
192,0.5,0.43,6,0.180547258,33480000,315740000,0.095870798,25,0.5_25_T192_Repl6
192,0.5,0.43,7,0.27837699,32400000,308380000,0.095076002,25,0.5_25_T192_Repl7
192,0.5,0.43,8,0.07599699,18800000,343760000,0.051853486,25,0.5_25_T192_Repl8
192,0.5,0.93,1,0.078702,45400000,302940000,0.130332434,25,0.5_25_T192_Repl1
192,0.5,0.93,2,0.073460748,51880000,288360000,0.152480602,25,0.5_25_T192_Repl2
192,0.5,0.93,3,0.052621861,66120000,273040000,0.194952235,25,0.5_25_T192_Repl3
192,0.5,0.93,4,0.045294923,47540000,301480000,0.136209959,25,0.5_25_T192_Repl4
192,0.5,0.93,5,0.2140896,38240000,312140000,0.109138649,25,0.5_25_T192_Repl5
192,0.5,0.93,6,0.050342983,51100000,289620000,0.14997652,25,0.5_25_T192_Repl6
192,0.5,0.93,7,0.061311268,40200000,310280000,0.11469984,25,0.5_25_T192_Repl7
192,0.5,0.93,8,0.07019719,39980000,313020000,0.11325779,25,0.5_25_T192_Repl8
192,0.5,2,1,0.086413386,44340000,300020000,0.128760599,25,0.5_25_T192_Repl1
192,0.5,2,2,0.619504297,139900000,172140000,0.448339956,25,0.5_25_T192_Repl2
192,0.5,2,3,0.970236513,323740000,33460000,0.906326988,25,0.5_25_T192_Repl3
192,0.5,2,4,0.058294372,22040000,332800000,0.062112501,25,0.5_25_T192_Repl4
192,0.5,2,5,0.102609309,26980000,323460000,0.076988928,25,0.5_25_T192_Repl5
192,0.5,2,6,0.060111757,26100000,330220000,0.073248765,25,0.5_25_T192_Repl6
192,0.5,2,7,0.053675748,21900000,332840000,0.061735355,25,0.5_25_T192_Repl7
192,0.5,2,8,0.06617521,26180000,326300000,0.074273718,25,0.5_25_T192_Repl8
192,0.9,0.2,1,0.213758772,76780000,252940000,0.232864248,25,0.9_25_T192_Repl1
192,0.9,0.2,2,0.310174326,54700000,274560000,0.16613011,25,0.9_25_T192_Repl2
192,0.9,0.2,3,0.497968135,138900000,168180000,0.452325127,25,0.9_25_T192_Repl3
192,0.9,0.2,4,0.306866009,62560000,250540000,0.199808368,25,0.9_25_T192_Repl4
192,0.9,0.2,5,0.196139956,31100000,319300000,0.088755708,25,0.9_25_T192_Repl5
192,0.9,0.2,6,0.352413157,60980000,269100000,0.184743093,25,0.9_25_T192_Repl6
192,0.9,0.2,7,0.335892155,58180000,270200000,0.177172788,25,0.9_25_T192_Repl7
192,0.9,0.2,8,0.392072775,79580000,237420000,0.251041009,25,0.9_25_T192_Repl8
192,0.9,0.43,1,0.055565015,134780000,170360000,0.441698892,25,0.9_25_T192_Repl1
192,0.9,0.43,2,0.151008477,43060000,300980000,0.125159865,25,0.9_25_T192_Repl2
192,0.9,0.43,3,0.223695382,135780000,179220000,0.431047619,25,0.9_25_T192_Repl3
192,0.9,0.43,4,0.078144928,54900000,288580000,0.159834634,25,0.9_25_T192_Repl4
192,0.9,0.43,5,0.17376058,91400000,233880000,0.280988687,25,0.9_25_T192_Repl5
192,0.9,0.43,6,0.16413905,118220000,197820000,0.374066574,25,0.9_25_T192_Repl6
192,0.9,0.43,7,0.120750088,70400000,263520000,0.210828941,25,0.9_25_T192_Repl7
192,0.9,0.43,8,0.102625298,36020000,310940000,0.103816002,25,0.9_25_T192_Repl8
192,0.9,0.93,1,0.153459348,71120000,259960000,0.21481213,25,0.9_25_T192_Repl1
192,0.9,0.93,2,0.158867995,99320000,238860000,0.293689751,25,0.9_25_T192_Repl2
192,0.9,0.93,3,0.14103669,62740000,271060000,0.18795686,25,0.9_25_T192_Repl3
192,0.9,0.93,4,0.086098228,21170000,145390000,0.127101345,25,0.9_25_T192_Repl4
192,0.9,0.93,5,0.198962723,82760000,247980000,0.250226764,25,0.9_25_T192_Repl5
192,0.9,0.93,6,0.264933145,62900000,261580000,0.193848619,25,0.9_25_T192_Repl6
192,0.9,0.93,7,0.139421575,66100000,268480000,0.197561121,25,0.9_25_T192_Repl7
192,0.9,0.93,8,0.117547261,80840000,248640000,0.245356319,25,0.9_25_T192_Repl8
192,0.9,2,1,0.380880815,179320000,138840000,0.563615791,25,0.9_25_T192_Repl1
192,0.9,2,2,0.367495372,153680000,167160000,0.478992644,25,0.9_25_T192_Repl2
192,0.9,2,3,0.33083519,127480000,190780000,0.400553007,25,0.9_25_T192_Repl3
192,0.9,2,4,0.301659751,120320000,190900000,0.386607545,25,0.9_25_T192_Repl4
192,0.9,2,5,0.317847733,128720000,179520000,0.417596678,25,0.9_25_T192_Repl5
192,0.9,2,6,0.329651657,114140000,191020000,0.374033294,25,0.9_25_T192_Repl6
192,0.9,2,7,0.314418474,119740000,187700000,0.389474369,25,0.9_25_T192_Repl7
192,0.9,2,8,0.537835697,122220000,164940000,0.425616381,25,0.9_25_T192_Repl8
240,0.1,0.2,1,1,394640000,300000,0.999240391,25,0.1_25_T240_Repl1
240,0.1,0.2,2,1,396340000,0,1,25,0.1_25_T240_Repl2
240,0.1,0.2,3,0.999647568,392080000,280000,0.99928637,25,0.1_25_T240_Repl3
240,0.1,0.2,4,0.999849003,396080000,160000,0.999596204,25,0.1_25_T240_Repl4
240,0.1,0.2,5,1,396300000,20000,0.999949536,25,0.1_25_T240_Repl5
240,0.1,0.2,6,1,396860000,0,1,25,0.1_25_T240_Repl6
240,0.1,0.2,7,0.999899432,395840000,80000,0.999797939,25,0.1_25_T240_Repl7
240,0.1,0.2,8,0.999949779,392580000,0,1,25,0.1_25_T240_Repl8
240,0.1,0.43,1,0.324191413,44160000,274440000,0.138606403,25,0.1_25_T240_Repl1
240,0.1,0.43,2,0.533277603,146440000,168160000,0.465479975,25,0.1_25_T240_Repl2
240,0.1,0.43,3,0.075463147,42940000,299600000,0.125357622,25,0.1_25_T240_Repl3
240,0.1,0.43,4,0.125094154,49840000,292660000,0.145518248,25,0.1_25_T240_Repl4
240,0.1,0.43,5,0.184595191,40360000,299000000,0.11892975,25,0.1_25_T240_Repl5
240,0.1,0.43,6,0.174662757,41440000,305940000,0.119292993,25,0.1_25_T240_Repl6
240,0.1,0.43,7,0.378258948,61840000,257300000,0.193770759,25,0.1_25_T240_Repl7
240,0.1,0.43,8,0.994781357,20133333.33,153333.3333,0.992441669,25,0.1_25_T240_Repl8
240,0.1,0.93,1,0.159512901,39480000,297680000,0.117095741,25,0.1_25_T240_Repl1
240,0.1,0.93,2,0.722551114,162900000,145660000,0.52793622,25,0.1_25_T240_Repl2
240,0.1,0.93,3,0.225375102,40720000,301600000,0.118953026,25,0.1_25_T240_Repl3
240,0.1,0.93,4,0.416208169,114540000,197260000,0.367350866,25,0.1_25_T240_Repl4
240,0.1,0.93,5,0.606458952,145720000,154880000,0.484763806,25,0.1_25_T240_Repl5
240,0.1,0.93,6,0.27977208,63460000,268240000,0.191317456,25,0.1_25_T240_Repl6
240,0.1,0.93,7,0.155009118,47660000,300300000,0.136969767,25,0.1_25_T240_Repl7
240,0.1,0.93,8,0.126666667,30540000,309440000,0.089828813,25,0.1_25_T240_Repl8
240,0.1,2,1,0.131753284,21120000,332300000,0.059758927,25,0.1_25_T240_Repl1
240,0.1,2,2,0.205299609,33040000,310400000,0.096203121,25,0.1_25_T240_Repl2
240,0.1,2,3,0.187537556,61000000,268400000,0.185185185,25,0.1_25_T240_Repl3
240,0.1,2,4,0.243084455,42020000,291660000,0.125929034,25,0.1_25_T240_Repl4
240,0.1,2,5,0.201610979,46820000,283160000,0.141887387,25,0.1_25_T240_Repl5
240,0.1,2,6,0.237038385,54960000,277380000,0.165372811,25,0.1_25_T240_Repl6
240,0.1,2,7,0.180781278,45980000,288900000,0.137302914,25,0.1_25_T240_Repl7
240,0.1,2,8,0.183514308,44700000,286480000,0.134971919,25,0.1_25_T240_Repl8
240,0.5,0.2,1,0.249224733,47200000,291120000,0.139512887,25,0.5_25_T240_Repl1
240,0.5,0.2,2,0.437261356,108420000,215760000,0.334443828,25,0.5_25_T240_Repl2
240,0.5,0.2,3,0.349497149,76980000,254420000,0.232287266,25,0.5_25_T240_Repl3
240,0.5,0.2,4,0.162786522,63500000,270240000,0.190267873,25,0.5_25_T240_Repl4
240,0.5,0.2,5,0.444869881,101420000,223280000,0.312349861,25,0.5_25_T240_Repl5
240,0.5,0.2,6,0.558132024,143020000,170320000,0.456437097,25,0.5_25_T240_Repl6
240,0.5,0.2,7,0.355299748,101460000,214580000,0.321035312,25,0.5_25_T240_Repl7
240,0.5,0.2,8,0.182210402,24460000,148960000,0.141044862,25,0.5_25_T240_Repl8
240,0.5,0.43,1,0.095785441,71240000,253620000,0.219294465,25,0.5_25_T240_Repl1
240,0.5,0.43,2,0.336644737,64700000,265560000,0.195906256,25,0.5_25_T240_Repl2
240,0.5,0.43,3,0.102429645,70540000,263200000,0.211362138,25,0.5_25_T240_Repl3
240,0.5,0.43,4,0.060710898,44440000,125580000,0.261381014,25,0.5_25_T240_Repl4
240,0.5,0.43,5,0.076794378,47800000,300780000,0.137127776,25,0.5_25_T240_Repl5
240,0.5,0.43,6,0.095870798,81360000,249780000,0.245696684,25,0.5_25_T240_Repl6
240,0.5,0.43,7,0.095076002,48640000,286580000,0.145098741,25,0.5_25_T240_Repl7
240,0.5,0.43,8,0.051853486,36440000,313640000,0.104090494,25,0.5_25_T240_Repl8
240,0.5,0.93,1,0.130332434,53680000,275640000,0.163002551,25,0.5_25_T240_Repl1
240,0.5,0.93,2,0.152480602,42040000,296480000,0.12418764,25,0.5_25_T240_Repl2
240,0.5,0.93,3,0.194952235,83000000,245460000,0.252694392,25,0.5_25_T240_Repl3
240,0.5,0.93,4,0.136209959,41760000,310840000,0.118434487,25,0.5_25_T240_Repl4
240,0.5,0.93,5,0.109138649,51500000,294260000,0.148947247,25,0.5_25_T240_Repl5
240,0.5,0.93,6,0.14997652,56520000,283840000,0.166059466,25,0.5_25_T240_Repl6
240,0.5,0.93,7,0.11469984,53280000,278840000,0.160423943,25,0.5_25_T240_Repl7
240,0.5,0.93,8,0.11325779,46740000,295400000,0.136610744,25,0.5_25_T240_Repl8
240,0.5,2,1,0.128760599,49600000,284860000,0.14829875,25,0.5_25_T240_Repl1
240,0.5,2,2,0.448339956,106380000,208440000,0.337907376,25,0.5_25_T240_Repl2
240,0.5,2,3,0.906326988,295880000,50140000,0.855095081,25,0.5_25_T240_Repl3
240,0.5,2,4,0.062112501,34400000,135590000,0.202364845,25,0.5_25_T240_Repl4
240,0.5,2,5,0.076988928,65220000,260260000,0.200380976,25,0.5_25_T240_Repl5
240,0.5,2,6,0.073248765,75840000,259600000,0.226091104,25,0.5_25_T240_Repl6
240,0.5,2,7,0.061735355,56560000,274680000,0.170752325,25,0.5_25_T240_Repl7
240,0.5,2,8,0.074273718,46900000,286500000,0.140671866,25,0.5_25_T240_Repl8
240,0.9,0.2,1,0.232864248,35480000,319920000,0.099831176,25,0.9_25_T240_Repl1
240,0.9,0.2,2,0.16613011,40610000,123210000,0.24789403,25,0.9_25_T240_Repl2
240,0.9,0.2,3,0.452325127,70820000,86020000,0.451542974,25,0.9_25_T240_Repl3
240,0.9,0.2,4,0.199808368,62460000,271800000,0.186860528,25,0.9_25_T240_Repl4
240,0.9,0.2,5,0.088755708,24430000,146720000,0.142740286,25,0.9_25_T240_Repl5
240,0.9,0.2,6,0.184743093,43380000,302520000,0.125411969,25,0.9_25_T240_Repl6
240,0.9,0.2,7,0.177172788,51720000,278480000,0.156632344,25,0.9_25_T240_Repl7
240,0.9,0.2,8,0.251041009,65640000,257260000,0.20328275,25,0.9_25_T240_Repl8
240,0.9,0.43,1,0.441698892,39000000,296040000,0.116404011,25,0.9_25_T240_Repl1
240,0.9,0.43,2,0.125159865,89960000,241480000,0.271421675,25,0.9_25_T240_Repl2
240,0.9,0.43,3,0.431047619,135720000,177080000,0.433887468,25,0.9_25_T240_Repl3
240,0.9,0.43,4,0.159834634,34140000,317380000,0.097121074,25,0.9_25_T240_Repl4
240,0.9,0.43,5,0.280988687,120500000,197000000,0.379527559,25,0.9_25_T240_Repl5
240,0.9,0.43,6,0.374066574,53830000,116790000,0.315496425,25,0.9_25_T240_Repl6
240,0.9,0.43,7,0.210828941,47400000,299000000,0.136836028,25,0.9_25_T240_Repl7
240,0.9,0.43,8,0.103816002,64060000,269700000,0.191934324,25,0.9_25_T240_Repl8
240,0.9,0.93,1,0.21481213,43040000,282340000,0.132276108,25,0.9_25_T240_Repl1
240,0.9,0.93,2,0.293689751,73820000,244260000,0.23207998,25,0.9_25_T240_Repl2
240,0.9,0.93,3,0.18795686,52680000,259480000,0.16875961,25,0.9_25_T240_Repl3
240,0.9,0.93,4,0.127101345,36520000,304880000,0.106971295,25,0.9_25_T240_Repl4
240,0.9,0.93,5,0.250226764,61020000,251120000,0.195489204,25,0.9_25_T240_Repl5
240,0.9,0.93,6,0.193848619,96120000,235420000,0.289919768,25,0.9_25_T240_Repl6
240,0.9,0.93,7,0.197561121,48720000,289180000,0.14418467,25,0.9_25_T240_Repl7
240,0.9,0.93,8,0.245356319,54100000,281880000,0.161021489,25,0.9_25_T240_Repl8
240,0.9,2,1,0.563615791,139340000,123340000,0.530455307,25,0.9_25_T240_Repl1
240,0.9,2,2,0.478992644,125220000,141220000,0.469974478,25,0.9_25_T240_Repl2
240,0.9,2,3,0.400553007,109360000,180860000,0.376817587,25,0.9_25_T240_Repl3
240,0.9,2,4,0.386607545,101180000,196960000,0.339370765,25,0.9_25_T240_Repl4
240,0.9,2,5,0.417596678,105480000,184760000,0.363423374,25,0.9_25_T240_Repl5
240,0.9,2,6,0.374033294,94820000,195640000,0.326447704,25,0.9_25_T240_Repl6
240,0.9,2,7,0.389474369,103420000,201980000,0.338637852,25,0.9_25_T240_Repl7
240,0.9,2,8,0.425616381,178120000,127660000,0.582510302,25,0.9_25_T240_Repl8
0,0.1,0.2,1,0.1,,,0.1,50,0.1_50_T0_Repl1
0,0.1,0.2,2,0.1,,,0.1,50,0.1_50_T0_Repl2
0,0.1,0.2,3,0.1,,,0.1,50,0.1_50_T0_Repl3
0,0.1,0.2,4,0.1,,,0.1,50,0.1_50_T0_Repl4
0,0.1,0.2,5,0.1,,,0.1,50,0.1_50_T0_Repl5
0,0.1,0.2,6,0.1,,,0.1,50,0.1_50_T0_Repl6
0,0.1,0.2,7,0.1,,,0.1,50,0.1_50_T0_Repl7
0,0.1,0.2,8,0.1,,,0.1,50,0.1_50_T0_Repl8
0,0.1,0.43,1,0.1,,,0.1,50,0.1_50_T0_Repl1
0,0.1,0.43,2,0.1,,,0.1,50,0.1_50_T0_Repl2
0,0.1,0.43,3,0.1,,,0.1,50,0.1_50_T0_Repl3
0,0.1,0.43,4,0.1,,,0.1,50,0.1_50_T0_Repl4
0,0.1,0.43,5,0.1,,,0.1,50,0.1_50_T0_Repl5
0,0.1,0.43,6,0.1,,,0.1,50,0.1_50_T0_Repl6
0,0.1,0.43,7,0.1,,,0.1,50,0.1_50_T0_Repl7
0,0.1,0.43,8,0.1,,,0.1,50,0.1_50_T0_Repl8
0,0.1,0.93,1,0.1,,,0.1,50,0.1_50_T0_Repl1
0,0.1,0.93,2,0.1,,,0.1,50,0.1_50_T0_Repl2
0,0.1,0.93,3,0.1,,,0.1,50,0.1_50_T0_Repl3
0,0.1,0.93,4,0.1,,,0.1,50,0.1_50_T0_Repl4
0,0.1,0.93,5,0.1,,,0.1,50,0.1_50_T0_Repl5
0,0.1,0.93,6,0.1,,,0.1,50,0.1_50_T0_Repl6
0,0.1,0.93,7,0.1,,,0.1,50,0.1_50_T0_Repl7
0,0.1,0.93,8,0.1,,,0.1,50,0.1_50_T0_Repl8
0,0.1,2,1,0.1,,,0.1,50,0.1_50_T0_Repl1
0,0.1,2,2,0.1,,,0.1,50,0.1_50_T0_Repl2
